vg	-I(Vds)
Step Information: VÂ§tj=25 Vds=1  (Run: 1/6)
1.613999999999975e+001	8.114556e+001
1.615999999999974e+001	8.121931e+001
1.617999999999974e+001	8.129285e+001
1.619999999999974e+001	8.136618e+001
1.621999999999974e+001	8.143929e+001
1.623999999999974e+001	8.151218e+001
1.625999999999974e+001	8.158486e+001
1.627999999999974e+001	8.165733e+001
1.629999999999974e+001	8.172958e+001
1.631999999999974e+001	8.180163e+001
1.633999999999974e+001	8.187346e+001
1.635999999999974e+001	8.194508e+001
1.637999999999974e+001	8.201649e+001
1.639999999999974e+001	8.208770e+001
1.641999999999974e+001	8.215870e+001
1.643999999999974e+001	8.222948e+001
1.645999999999974e+001	8.230006e+001
1.647999999999974e+001	8.237044e+001
1.649999999999974e+001	8.244061e+001
1.651999999999974e+001	8.251057e+001
1.653999999999974e+001	8.258032e+001
1.655999999999974e+001	8.264987e+001
1.657999999999974e+001	8.271922e+001
1.659999999999974e+001	8.278837e+001
1.661999999999974e+001	8.285731e+001
1.663999999999973e+001	8.292605e+001
1.665999999999973e+001	8.299459e+001
1.667999999999973e+001	8.306293e+001
1.669999999999973e+001	8.313107e+001
1.671999999999973e+001	8.319901e+001
1.673999999999973e+001	8.326675e+001
1.675999999999973e+001	8.333429e+001
1.677999999999973e+001	8.340163e+001
1.679999999999973e+001	8.346877e+001
1.681999999999973e+001	8.353573e+001
1.683999999999973e+001	8.360248e+001
1.685999999999973e+001	8.366904e+001
1.687999999999973e+001	8.373540e+001
1.689999999999973e+001	8.380157e+001
1.691999999999973e+001	8.386755e+001
1.693999999999973e+001	8.393333e+001
1.695999999999973e+001	8.399892e+001
1.697999999999973e+001	8.406431e+001
1.699999999999973e+001	8.412952e+001
1.701999999999973e+001	8.419453e+001
1.703999999999973e+001	8.425935e+001
1.705999999999973e+001	8.432399e+001
1.707999999999973e+001	8.438844e+001
1.709999999999972e+001	8.445269e+001
1.711999999999972e+001	8.451676e+001
1.713999999999972e+001	8.458064e+001
1.715999999999972e+001	8.464433e+001
1.717999999999972e+001	8.470785e+001
1.719999999999972e+001	8.477116e+001
1.721999999999972e+001	8.483430e+001
1.723999999999972e+001	8.489725e+001
1.725999999999972e+001	8.496002e+001
1.727999999999972e+001	8.502261e+001
1.729999999999972e+001	8.508501e+001
1.731999999999972e+001	8.514722e+001
1.733999999999972e+001	8.520926e+001
1.735999999999972e+001	8.527112e+001
1.737999999999972e+001	8.533279e+001
1.739999999999972e+001	8.539429e+001
1.741999999999972e+001	8.545560e+001
1.743999999999972e+001	8.551674e+001
1.745999999999972e+001	8.557769e+001
1.747999999999972e+001	8.563847e+001
1.749999999999972e+001	8.569907e+001
1.751999999999972e+001	8.575950e+001
1.753999999999972e+001	8.581974e+001
1.755999999999972e+001	8.587981e+001
1.757999999999971e+001	8.593971e+001
1.759999999999971e+001	8.599943e+001
1.761999999999971e+001	8.605898e+001
1.763999999999971e+001	8.611835e+001
1.765999999999971e+001	8.617755e+001
1.767999999999971e+001	8.623657e+001
1.769999999999971e+001	8.629543e+001
1.771999999999971e+001	8.635411e+001
1.773999999999971e+001	8.641262e+001
1.775999999999971e+001	8.647096e+001
1.777999999999971e+001	8.652914e+001
1.779999999999971e+001	8.658714e+001
1.781999999999971e+001	8.664497e+001
1.783999999999971e+001	8.670263e+001
1.785999999999971e+001	8.676012e+001
1.787999999999971e+001	8.681745e+001
1.789999999999971e+001	8.687461e+001
1.791999999999971e+001	8.693160e+001
1.793999999999971e+001	8.698843e+001
1.795999999999971e+001	8.704510e+001
1.797999999999971e+001	8.710159e+001
1.799999999999971e+001	8.715792e+001
1.801999999999971e+001	8.721410e+001
1.803999999999970e+001	8.727010e+001
1.805999999999970e+001	8.732594e+001
1.807999999999970e+001	8.738162e+001
1.809999999999970e+001	8.743714e+001
1.811999999999970e+001	8.749249e+001
1.813999999999970e+001	8.754769e+001
1.815999999999970e+001	8.760272e+001
1.817999999999970e+001	8.765760e+001
1.819999999999970e+001	8.771231e+001
1.821999999999970e+001	8.776687e+001
1.823999999999970e+001	8.782127e+001
1.825999999999970e+001	8.787550e+001
1.827999999999970e+001	8.792959e+001
1.829999999999970e+001	8.798351e+001
1.831999999999970e+001	8.803728e+001
1.833999999999970e+001	8.809090e+001
1.835999999999970e+001	8.814436e+001
1.837999999999970e+001	8.819765e+001
1.839999999999970e+001	8.825080e+001
1.841999999999970e+001	8.830379e+001
1.843999999999970e+001	8.835664e+001
1.845999999999970e+001	8.840932e+001
1.847999999999970e+001	8.846185e+001
1.849999999999969e+001	8.851424e+001
1.851999999999969e+001	8.856647e+001
1.853999999999969e+001	8.861854e+001
1.855999999999969e+001	8.867047e+001
1.857999999999969e+001	8.872224e+001
1.859999999999969e+001	8.877387e+001
1.861999999999969e+001	8.882535e+001
1.863999999999969e+001	8.887668e+001
1.865999999999969e+001	8.892786e+001
1.867999999999969e+001	8.897889e+001
1.869999999999969e+001	8.902978e+001
1.871999999999969e+001	8.908051e+001
1.873999999999969e+001	8.913110e+001
1.875999999999969e+001	8.918155e+001
1.877999999999969e+001	8.923185e+001
1.879999999999969e+001	8.928201e+001
1.881999999999969e+001	8.933201e+001
1.883999999999969e+001	8.938187e+001
1.885999999999969e+001	8.943159e+001
1.887999999999969e+001	8.948117e+001
1.889999999999969e+001	8.953061e+001
1.891999999999969e+001	8.957990e+001
1.893999999999969e+001	8.962905e+001
1.895999999999969e+001	8.967805e+001
1.897999999999968e+001	8.972692e+001
1.899999999999968e+001	8.977565e+001
1.901999999999968e+001	8.982423e+001
1.903999999999968e+001	8.987268e+001
1.905999999999968e+001	8.992099e+001
1.907999999999968e+001	8.996915e+001
1.909999999999968e+001	9.001718e+001
1.911999999999968e+001	9.006507e+001
1.913999999999968e+001	9.011282e+001
1.915999999999968e+001	9.016044e+001
1.917999999999968e+001	9.020792e+001
1.919999999999968e+001	9.025526e+001
1.921999999999968e+001	9.030247e+001
1.923999999999968e+001	9.034954e+001
1.925999999999968e+001	9.039648e+001
1.927999999999968e+001	9.044328e+001
1.929999999999968e+001	9.048994e+001
1.931999999999968e+001	9.053648e+001
1.933999999999968e+001	9.058287e+001
1.935999999999968e+001	9.062914e+001
1.937999999999968e+001	9.067527e+001
1.939999999999968e+001	9.072128e+001
1.941999999999968e+001	9.076714e+001
1.943999999999967e+001	9.081288e+001
1.945999999999967e+001	9.085849e+001
1.947999999999967e+001	9.090397e+001
1.949999999999967e+001	9.094931e+001
1.951999999999967e+001	9.099453e+001
1.953999999999967e+001	9.103962e+001
1.955999999999967e+001	9.108458e+001
1.957999999999967e+001	9.112941e+001
1.959999999999967e+001	9.117411e+001
1.961999999999967e+001	9.121868e+001
1.963999999999967e+001	9.126313e+001
1.965999999999967e+001	9.130745e+001
1.967999999999967e+001	9.135165e+001
1.969999999999967e+001	9.139571e+001
1.971999999999967e+001	9.143966e+001
1.973999999999967e+001	9.148347e+001
1.975999999999967e+001	9.152717e+001
1.977999999999967e+001	9.157073e+001
1.979999999999967e+001	9.161417e+001
1.981999999999967e+001	9.165749e+001
1.983999999999967e+001	9.170069e+001
1.985999999999967e+001	9.174377e+001
1.987999999999967e+001	9.178672e+001
1.989999999999967e+001	9.182954e+001
1.991999999999966e+001	9.187225e+001
1.993999999999966e+001	9.191484e+001
1.995999999999966e+001	9.195731e+001
1.997999999999966e+001	9.199965e+001
2.000000000000000e+001	9.204187e+001
Step Information: VÂ§tj=125 Vds=3  (Run: 5/6)
0.000000000000000e+000	2.598504e-005
2.000000000000000e-002	2.774203e-005
4.000000000000000e-002	2.961745e-005
6.000000000000000e-002	3.161927e-005
8.000000000000000e-002	3.375596e-005
1.000000000000000e-001	3.603656e-005
1.200000000000000e-001	3.847071e-005
1.400000000000000e-001	4.106870e-005
1.600000000000000e-001	4.384149e-005
1.800000000000000e-001	4.680080e-005
2.000000000000000e-001	4.995907e-005
2.200000000000000e-001	5.332963e-005
2.400000000000000e-001	5.692664e-005
2.600000000000000e-001	6.076525e-005
2.800000000000000e-001	6.486155e-005
3.000000000000000e-001	6.923274e-005
3.200000000000000e-001	7.389714e-005
3.400000000000000e-001	7.887429e-005
3.600000000000000e-001	8.418501e-005
3.800000000000001e-001	8.985147e-005
4.000000000000001e-001	9.589733e-005
4.200000000000001e-001	1.023478e-004
4.400000000000001e-001	1.092297e-004
4.600000000000001e-001	1.165717e-004
4.800000000000002e-001	1.244043e-004
5.000000000000001e-001	1.327600e-004
5.200000000000001e-001	1.416733e-004
5.400000000000002e-001	1.511812e-004
5.600000000000002e-001	1.613229e-004
5.800000000000002e-001	1.721403e-004
6.000000000000002e-001	1.836778e-004
6.200000000000002e-001	1.959831e-004
6.400000000000002e-001	2.091065e-004
6.600000000000003e-001	2.231018e-004
6.800000000000003e-001	2.380264e-004
7.000000000000003e-001	2.539412e-004
7.200000000000003e-001	2.709111e-004
7.400000000000003e-001	2.890052e-004
7.600000000000003e-001	3.082969e-004
7.800000000000004e-001	3.288646e-004
8.000000000000004e-001	3.507913e-004
8.200000000000004e-001	3.741656e-004
8.400000000000004e-001	3.990818e-004
8.600000000000004e-001	4.256400e-004
8.800000000000005e-001	4.539467e-004
9.000000000000005e-001	4.841152e-004
9.200000000000005e-001	5.162660e-004
9.400000000000005e-001	5.505271e-004
9.600000000000005e-001	5.870347e-004
9.800000000000005e-001	6.259333e-004
1.000000000000000e+000	6.673768e-004
1.020000000000001e+000	7.115284e-004
1.040000000000001e+000	7.585615e-004
1.060000000000001e+000	8.086607e-004
1.080000000000001e+000	8.620215e-004
1.100000000000001e+000	9.188517e-004
1.120000000000001e+000	9.793721e-004
1.140000000000001e+000	1.043817e-003
1.160000000000001e+000	1.112434e-003
1.180000000000001e+000	1.185488e-003
1.200000000000001e+000	1.263258e-003
1.220000000000001e+000	1.346042e-003
1.240000000000001e+000	1.434153e-003
1.260000000000001e+000	1.527926e-003
1.280000000000001e+000	1.627714e-003
1.300000000000001e+000	1.733891e-003
1.320000000000001e+000	1.846857e-003
1.340000000000001e+000	1.967030e-003
1.360000000000001e+000	2.094856e-003
1.380000000000001e+000	2.230809e-003
1.400000000000001e+000	2.375386e-003
1.420000000000001e+000	2.529118e-003
1.440000000000001e+000	2.692562e-003
1.460000000000001e+000	2.866311e-003
1.480000000000001e+000	3.050991e-003
1.500000000000001e+000	3.247264e-003
1.520000000000001e+000	3.455827e-003
1.540000000000001e+000	3.677422e-003
1.560000000000001e+000	3.912827e-003
1.580000000000001e+000	4.162867e-003
1.600000000000001e+000	4.428413e-003
1.620000000000001e+000	4.710382e-003
1.640000000000001e+000	5.009744e-003
1.660000000000001e+000	5.327519e-003
1.680000000000001e+000	5.664787e-003
1.700000000000001e+000	6.022682e-003
1.720000000000001e+000	6.402400e-003
1.740000000000001e+000	6.805202e-003
1.760000000000001e+000	7.232415e-003
1.780000000000001e+000	7.685433e-003
1.800000000000001e+000	8.165726e-003
1.820000000000001e+000	8.674840e-003
1.840000000000001e+000	9.214398e-003
1.860000000000001e+000	9.786106e-003
1.880000000000001e+000	1.039176e-002
1.900000000000001e+000	1.103323e-002
1.920000000000001e+000	1.171250e-002
1.940000000000001e+000	1.243165e-002
1.960000000000001e+000	1.319283e-002
1.980000000000001e+000	1.399833e-002
2.000000000000001e+000	1.485054e-002
2.020000000000001e+000	1.575195e-002
2.040000000000001e+000	1.670517e-002
2.060000000000001e+000	1.771293e-002
2.080000000000001e+000	1.877810e-002
2.100000000000001e+000	1.990366e-002
2.120000000000001e+000	2.109272e-002
2.140000000000002e+000	2.234855e-002
2.160000000000002e+000	2.367454e-002
2.180000000000002e+000	2.507424e-002
2.200000000000002e+000	2.655132e-002
2.220000000000002e+000	2.810965e-002
2.240000000000002e+000	2.975321e-002
2.260000000000002e+000	3.148618e-002
2.280000000000002e+000	3.331288e-002
2.300000000000002e+000	3.523780e-002
2.320000000000002e+000	3.726564e-002
2.340000000000002e+000	3.940122e-002
2.360000000000002e+000	4.164958e-002
2.380000000000002e+000	4.401594e-002
2.400000000000002e+000	4.650569e-002
2.420000000000002e+000	4.912442e-002
2.440000000000002e+000	5.187792e-002
2.460000000000002e+000	5.477216e-002
2.480000000000002e+000	5.781333e-002
2.500000000000002e+000	6.100780e-002
2.520000000000002e+000	6.436215e-002
2.540000000000002e+000	6.788317e-002
2.560000000000002e+000	7.157784e-002
2.580000000000002e+000	7.545336e-002
2.600000000000002e+000	7.951715e-002
2.620000000000002e+000	8.377681e-002
2.640000000000002e+000	8.824016e-002
2.660000000000002e+000	9.291523e-002
2.680000000000002e+000	9.781027e-002
2.700000000000002e+000	1.029337e-001
2.720000000000002e+000	1.082942e-001
2.740000000000002e+000	1.139006e-001
2.760000000000002e+000	1.197620e-001
2.780000000000002e+000	1.258876e-001
2.800000000000002e+000	1.322869e-001
2.820000000000002e+000	1.389695e-001
2.840000000000002e+000	1.459452e-001
2.860000000000002e+000	1.532242e-001
2.880000000000002e+000	1.608165e-001
2.900000000000002e+000	1.687326e-001
2.920000000000002e+000	1.769831e-001
2.940000000000002e+000	1.855786e-001
2.960000000000002e+000	1.945300e-001
2.980000000000002e+000	2.038484e-001
3.000000000000002e+000	2.135449e-001
3.020000000000002e+000	2.236309e-001
3.040000000000002e+000	2.341179e-001
3.060000000000002e+000	2.450174e-001
3.080000000000002e+000	2.563411e-001
3.100000000000002e+000	2.681009e-001
3.120000000000002e+000	2.803087e-001
3.140000000000002e+000	2.929764e-001
3.160000000000002e+000	3.061163e-001
3.180000000000002e+000	3.197404e-001
3.200000000000002e+000	3.338611e-001
3.220000000000002e+000	3.484907e-001
3.240000000000002e+000	3.636414e-001
3.260000000000003e+000	3.793257e-001
3.280000000000003e+000	3.955562e-001
3.300000000000003e+000	4.123451e-001
3.320000000000003e+000	4.297050e-001
3.340000000000003e+000	4.476484e-001
3.360000000000003e+000	4.661877e-001
3.380000000000003e+000	4.853355e-001
3.400000000000003e+000	5.051041e-001
3.420000000000003e+000	5.255061e-001
3.440000000000003e+000	5.465537e-001
3.460000000000003e+000	5.682593e-001
3.480000000000003e+000	5.906352e-001
3.500000000000003e+000	6.136936e-001
3.520000000000003e+000	6.374466e-001
3.540000000000003e+000	6.619064e-001
3.560000000000003e+000	6.870849e-001
3.580000000000003e+000	7.129940e-001
3.600000000000003e+000	7.396454e-001
3.620000000000003e+000	7.670510e-001
3.640000000000003e+000	7.952222e-001
3.660000000000003e+000	8.241705e-001
3.680000000000003e+000	8.539073e-001
3.700000000000003e+000	8.844437e-001
3.720000000000003e+000	9.157909e-001
3.740000000000003e+000	9.479597e-001
3.760000000000003e+000	9.809610e-001
3.780000000000003e+000	1.014805e+000
3.800000000000003e+000	1.049503e+000
3.820000000000003e+000	1.085065e+000
3.840000000000003e+000	1.121501e+000
3.860000000000003e+000	1.158821e+000
3.880000000000003e+000	1.197036e+000
3.900000000000003e+000	1.236153e+000
3.920000000000003e+000	1.276185e+000
3.940000000000003e+000	1.317138e+000
3.960000000000003e+000	1.359024e+000
3.980000000000003e+000	1.401850e+000
4.000000000000003e+000	1.445626e+000
4.020000000000002e+000	1.490360e+000
4.040000000000002e+000	1.536061e+000
4.060000000000001e+000	1.582737e+000
4.080000000000001e+000	1.630397e+000
4.100000000000001e+000	1.679048e+000
4.120000000000000e+000	1.728698e+000
4.140000000000000e+000	1.779354e+000
4.159999999999999e+000	1.831025e+000
4.179999999999999e+000	1.883717e+000
4.199999999999998e+000	1.937438e+000
4.219999999999998e+000	1.992194e+000
4.239999999999998e+000	2.047992e+000
4.259999999999997e+000	2.104840e+000
4.279999999999997e+000	2.162743e+000
4.299999999999996e+000	2.221707e+000
4.319999999999996e+000	2.281739e+000
4.339999999999995e+000	2.342845e+000
4.359999999999995e+000	2.405030e+000
4.379999999999995e+000	2.468300e+000
4.399999999999994e+000	2.532661e+000
4.419999999999994e+000	2.598118e+000
4.439999999999993e+000	2.664675e+000
4.459999999999993e+000	2.732339e+000
4.479999999999992e+000	2.801114e+000
4.499999999999992e+000	2.871004e+000
4.519999999999992e+000	2.942014e+000
4.539999999999991e+000	3.014149e+000
4.559999999999991e+000	3.087413e+000
4.579999999999990e+000	3.161809e+000
4.599999999999990e+000	3.237343e+000
4.619999999999989e+000	3.314017e+000
4.639999999999989e+000	3.391835e+000
4.659999999999989e+000	3.470802e+000
4.679999999999988e+000	3.550920e+000
4.699999999999988e+000	3.632192e+000
4.719999999999987e+000	3.714622e+000
4.739999999999987e+000	3.798212e+000
4.759999999999987e+000	3.882966e+000
4.779999999999986e+000	3.968886e+000
4.799999999999986e+000	4.055974e+000
4.819999999999985e+000	4.144234e+000
4.839999999999985e+000	4.233666e+000
4.859999999999984e+000	4.324275e+000
4.879999999999984e+000	4.416060e+000
4.899999999999984e+000	4.509024e+000
4.919999999999983e+000	4.603168e+000
4.939999999999983e+000	4.698495e+000
4.959999999999982e+000	4.795005e+000
4.979999999999982e+000	4.892700e+000
4.999999999999981e+000	4.991580e+000
5.019999999999981e+000	5.091646e+000
5.039999999999981e+000	5.192899e+000
5.059999999999980e+000	5.295339e+000
5.079999999999980e+000	5.398966e+000
5.099999999999979e+000	5.503780e+000
5.119999999999979e+000	5.609782e+000
5.139999999999978e+000	5.716971e+000
5.159999999999978e+000	5.825346e+000
5.179999999999978e+000	5.934906e+000
5.199999999999977e+000	6.045650e+000
5.219999999999977e+000	6.157578e+000
5.239999999999976e+000	6.270687e+000
5.259999999999976e+000	6.384974e+000
5.279999999999975e+000	6.500440e+000
5.299999999999975e+000	6.617081e+000
5.319999999999975e+000	6.734894e+000
5.339999999999974e+000	6.853877e+000
5.359999999999974e+000	6.974025e+000
5.379999999999973e+000	7.095335e+000
5.399999999999973e+000	7.217805e+000
5.419999999999972e+000	7.341429e+000
5.439999999999972e+000	7.466201e+000
5.459999999999972e+000	7.592119e+000
5.479999999999971e+000	7.719175e+000
5.499999999999971e+000	7.847364e+000
5.519999999999970e+000	7.976681e+000
5.539999999999970e+000	8.107118e+000
5.559999999999969e+000	8.238667e+000
5.579999999999969e+000	8.371322e+000
5.599999999999969e+000	8.505074e+000
5.619999999999968e+000	8.639915e+000
5.639999999999968e+000	8.775835e+000
5.659999999999967e+000	8.912826e+000
5.679999999999967e+000	9.050877e+000
5.699999999999966e+000	9.189978e+000
5.719999999999966e+000	9.330116e+000
